id_EXIST,lang,text,gold_label,predicted_label,NO_probability,YES_probability,confidence
400381,en,"@NoContextZnzz but you can enter my heart anytime baby i want u to sodomize me emotionally huhuhu,,,🧛🏻‍♀️🐰🍆👅",YES,NO,0.6073904551091092,0.3926095448908908,0.6073904551091092
400391,en,Say NO to the Superwoman Syndrome 😎 - https://t.co/THLoRPc5EW https://t.co/lKAifAzzNK,YES,NO,0.7659734751381667,0.23402652486183326,0.7659734751381667
400392,en,"being a lesbian, i’ve noticed tht most connections are started with inappropriate emotional dumping about past situationsthis is when “superwoman syndrome” is created bc we “believe” it’s our place to bear the burdens of this woman at the expense of ourselves",YES,NO,0.6702140413373937,0.3297859586626063,0.6702140413373937
400393,en,Superwoman Syndrome - It's all too real and debilitating for this gal https://t.co/w2N9Ne3wi4,YES,NO,0.656484247545656,0.3435157524543439,0.656484247545656
400399,en,@Frogger2175 @TorontoStar @JennValentyne A member of “ the boys club” speaking “ so you just assume all the women that have confirmed his behaviour are lying? https://t.co/ZZ9quAfpro,YES,NO,0.6295752634524585,0.37042473654754154,0.6295752634524585
400409,en,@UberFacts Today’s women eye makeup. And those nails too.,NO,YES,0.36798911896117326,0.6320108810388267,0.6320108810388267
400412,en,Can't take my eyes off you You'd be like Heaven to touch I wanna hold you so much ❤️❤️,NO,YES,0.49799933074118974,0.5020006692588103,0.5020006692588103
400418,en,"If you don’t report this problematic bitch on tik tok fys, idc if you hate the group/s they talk about idc they shouldn’t exist they should be gone I truly don’t care go report, these accs shouldn’t exist like I know they’re ugly irl and I don’t want them NEAR tubatu https://t.co/iFXSqfW6LG",YES,NO,0.5274406425330822,0.47255935746691785,0.5274406425330822
400421,en,"@maria56_lamb I packed my hubbies case when we were going to a wedding in england, told him to pop his underpants in.  Gets to England, he puts his kilt outfit on and everyone discovered what a true scot doesn't wear under his kilt.  If I don't do it, it doesn't get done.  Men!",YES,NO,0.6392719222024394,0.3607280777975606,0.6392719222024394
400425,en,@bhargavtata0 oh so now u can’t understand women’s words??????,NO,YES,0.28201264330546516,0.7179873566945348,0.7179873566945348
400427,en,fainted wearing a Very short skirt and no one could legally touch me so i just had my ass out until the nurse came 😭 https://t.co/qwi7fyO98B,YES,NO,0.5166405566614185,0.4833594433385815,0.5166405566614185
400428,en,the question is do i wear the very short skirt that literally shows my ass with kneehighs or opt out for a short 🤔,NO,YES,0.372467085499223,0.627532914500777,0.627532914500777
400431,en,im so annoyed by ex mutuals who hurt my friends &amp; suddenly act like everything's good when its been a couple months &amp; they can suddenly try to befriend me again &amp; when i dont forgive them they pull this victim card shit on my own friends like how dare you???,NO,YES,0.4471253512101019,0.5528746487898981,0.5528746487898981
400439,en,"Woman driving beside me a few minutes ago holding her phone to her ear with her shoulder, while holding a mug of coffee.""Baby on Board"" sticker on both rear windows.",NO,YES,0.37880002157728976,0.6211999784227102,0.6211999784227102
400441,en,"An unarmed Black woman driving a car with a ""broken tail light"" is more dangerous than a white supremacist terrorist who murdered 10 people.",YES,NO,0.5202785775292198,0.47972142247078026,0.5202785775292198
400445,en,@yesitsSimone So why tf ya call it femism shouldn’t it be womanism if that’s the case?,YES,NO,0.6020595223864008,0.3979404776135992,0.6020595223864008
400446,en,"Feminism VS Womanism""Hudson-Weems identifies further differences between womanism and feminism being; womanism is ""family-oriented"" and focuses on race, class, and gender, while feminism is ""female-oriented"" and strictly focuses on biological sex related issues women face."" https://t.co/D5p9VCPTmn",NO,YES,0.47910868981954846,0.5208913101804515,0.5208913101804515
400447,en,"@justice4JUST_us @PickleMamaa You don't know who invented womanism, huh?  Okay.  Risk skin cancer, I guess.  Best of luck to you!",YES,NO,0.531080292180834,0.4689197078191661,0.531080292180834
400449,en,"@CrossrdsCMG Yeah, women are getting just as bad. I've noticed it anyway, I'm sorry people are sending you stuff like that, it can be so gross!",NO,YES,0.3445355184400516,0.6554644815599484,0.6554644815599484
400450,en,Yo I swear  sagittarius men and women are the funniest 😭😭😭😭😂😂😂😂😂😂😭😭😭😭😭,NO,YES,0.1999303170658009,0.8000696829341991,0.8000696829341991
400454,en,"@scopesotoscope @Acosta If you haven’t noticed, congressmen and women don’t have to follow any rules.",NO,YES,0.30700564754205517,0.6929943524579448,0.6929943524579448
400459,en,"My handmaiden relatives, alums of @TCSchools, are posting claptrap on FB. These young women don't know how to drive, have never worked, are subservient to their ""headships,"" and endanger their children in homes filled with AR-15s. Because Jesus, y'all. https://t.co/s6dg413Jsc",YES,NO,0.5464646429338574,0.45353535706614256,0.5464646429338574
400463,en,"@RealKidPoker 2. Poker rooms. The other fallacy I think you have is in terms of your comparison to romance novels; while you may be correct that there may be a difference in interest, in your comparison there are no barriers for men to buy romance novels. Women have to brace themselves for",YES,NO,0.5336372520504101,0.4663627479495899,0.5336372520504101
400468,en,"women shouldn’t have to share their trauma stories for you to feel empathy for the way they’re feeling today. stand with them, we deserve a choice. juntas si podemos ❤️",NO,YES,0.4917238907104877,0.5082761092895123,0.5082761092895123
400470,en,@JaniceMcGeachin What happened to medical freedom? Does it not apply to women? Abortion is healthcare and forced birth is oppression.,NO,YES,0.43766541532359393,0.5623345846764061,0.5623345846764061
400471,en,‘Little Women: Atlanta’ Star Ms. Juicy Reveals Health Struggle After Having A Stroke! https://t.co/lRAkugid4s,NO,YES,0.4459327195239222,0.5540672804760778,0.5540672804760778
400473,en,@KimFawcett11 @FrenchFem @Wild_Womyn WOW! Trouble Making Witches Unite!,NO,YES,0.48062876106510677,0.5193712389348932,0.5193712389348932
400481,en,"Uh, they're allowed to? calling this out makes you look like a cunt. Fortunately, I'll block you so fast you wont get your screenshot. https://t.co/iyWul5BoN6",NO,YES,0.3434087028974253,0.6565912971025747,0.6565912971025747
400483,en,"@JetCelestial @polgara28951124 @CharlotteEmmaUK I don't know what you're on about? My point was that you shouldn't mock other people's looks, because it's very shallow and makes you look like a cunt. Thanks for your input though 👍",NO,YES,0.49411763084615035,0.5058823691538497,0.5058823691538497
