id_EXIST,lang,text,female_yes_rate,male_yes_rate,gender_yes_rate_gap_abs,age_18_22_yes_rate,age_23_45_yes_rate,age_46_plus_yes_rate,age_yes_rate_range
101981,es,@Maurici87364941 @DMatamala Mauricio... no respondió a mi pregunta. En que parte del programa dice que la mujeres no pueden decidir ? Y con respecto a mujeres atacando a mujeres... estoy de acuerdo. Y no hay que ir muy lejos para verlo. Hay que ver a las feministas chilenas,0.6666666666666666,1.0,0.33333333333333337,1.0,1.0,0.5,0.5
101982,es,"@MGolondrinart -Pero youtube la mujeres no pueden enseñar sus pechos pero los hombres si, eso está mal.Youtube: tienes razón debemos arreglarlo.-Ah que bueno, y que es lo que...Youtube: Listo, también censurare los pechos de hombres. :D-mames. 😐",1.0,1.0,0.0,1.0,1.0,1.0,0.0
101983,es,"@psalaburu @PedroUgarte6 Ahí tienes un montón de sociedades gastronómicas en las que no se les permite la entrada a la cocina a mujeres, o en las que la mujeres no pueden ser socias. Puedes abrir ese melón también, si quieres.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
101984,es,"@KarinaLMariani Las comunistas que gobiernan USA, son de vaudeville, esta con sus ideas, la otra Ilhan Omar gritando que Mahoma fue el primer feminista y que la mujer no puede ascender, nació en Somalia, inmigró, estudió abogacía se recibió, es congresista y ¿la mujeres no pueden ascender?",1.0,1.0,0.0,1.0,1.0,1.0,0.0
101985,es,Si Ironman tiene una luz en el pecho... Por qué la mujeres no pueden tener 2???? Se imaginan las mujeres convertidas en punto de referencia??? En un concierto??? De noche en bici??? https://t.co/aCTgOAzPDA,1.0,0.0,1.0,0.5,0.5,0.5,0.0
101986,es,@AdvancedYogurt Sí y aún así hay muchos que no saben nada del tema y dicen que la mujeres no pueden entrar al MRA 😅. (Por suerte son poco),1.0,1.0,0.0,1.0,1.0,1.0,0.0
101987,es,"@XcreishiX @re_basado Amigo, te das cuenta lo que estás escribiendo? No sé porque crees que los negros o la mujeres no pueden protagonizar películas. Entonces no deberían volver a contratar a Will Smith.",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0
101988,es,@Was_warro La mujeres no pueden ser objeto de abuso mi gente hermosa vamos con energía vamos con todo mi gente hermosa vamos mis gente hermosa noemi Sánchez,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,1.0
101989,es,@mariayokse @Nosolopam Ok para ti sentido común es decir que los hombres maltratados son maltratadores no? O que la mujeres no pueden maltratar solo dar un mal trato okkk losiento cuando tenga un mínimo de sentido común te hablo xD,1.0,1.0,0.0,1.0,1.0,1.0,0.0
101990,es,"@NINAkupisi @SCJN si me remito a las estadisticas. tenemos uno de los mayores indices de corrupción en el mundo, lo cual incluye al poder judicial, quien históricamente se inclina por mujeres. El pensar sin agraviarte que la mujeres no pueden ser agresoras es erroneo la violencia no tiene genero",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
101991,es,Mis respetos pa la mujeres no pueden ser tan sorneras ajajajaj,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
101992,es,"El derecho a la VIDA es un derecho UNIVERSAL, y los derechos de la mujeres no pueden ir contra la VIDA de otros. Ya que afectan a todos.#salvemoslas2vidas",0.6666666666666666,0.6666666666666666,0.0,0.5,1.0,0.5,0.5
101993,es,Es gracioso pq la mujeres no pueden ser daltonicas jajaja o eso me dijeron en clase de biología https://t.co/U2vf1KngnU,1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
101994,es,El hombre no puede ver a la serpiente mordiendo a su esposa y la mujer no puede ver la roca en su esposo la moraleja aquí es que hay veces el el hombre no puede ver el dolor que sufre su esposa  y la mujeres no pueden ven la presión de un hombre en su día a día. https://t.co/6rgjiqvLP1,1.0,0.3333333333333333,0.6666666666666667,0.5,1.0,0.5,0.5
101995,es,"“Hay machismo en #Colombia. En mi comunidad hay muchos hombres que a sus mujeres no las dejan salir, la mujeres no pueden opinar, no pueden porque son mujeres y los que mandan en la casa son ellos”, dice la joven activista de 17 años.https://t.co/KXinq463Cm",1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
101996,es,@SrTrenti Bueno según muchos hombres todas la mujeres no pueden tener un squirt y la verdad es q todas si pueden tenerlos con unas tardas 5 minutos con otras 45 pero de q sale sale 😏,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,1.0,0.5
101997,es,#CHVNoticias después los ZURDO tratan de misógino  ect ya la mujeres No pueden caminar tranquila... https://t.co/m4rt1FmbFH,1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
101998,es,Also: me encanta que su mensaje sea: la mujeres no pueden ser mecánicos o sino la cagaran bien feo https://t.co/knSSYe9nm4,1.0,1.0,0.0,1.0,1.0,1.0,0.0
101999,es,@el_pais La mujeres no pueden elegir carrera? Se debería obligar a que estudien ingeniería?Sería una buena idea crear unos cuantos chiringuitos para asesorar a estás jóvenes ya que el patriarcado y Franco las impide estudiar lo que quieren 😂,1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102000,es,"Solidaridad con el sexo femenino. La mujeres no pueden seguir siendo maltratadas, violadas, asesinadas. Merecen respeto y consideración.",0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102001,es,"Jajajajaja así son los famosos que creen que todavía mandan en el país,millones de bots, pero la mayoría está con amlo que se vayan del país, si hubieran perseguidos políticos el primero sería el Claudio y la lagartona @anibalinves @FNPSSEJAC @groMspj https://t.co/tahftBSsto",0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.5,0.5
102002,es,@SoyHelvetica @malagrama @mimiborja_ Por lagartona la Belinda mató la gallina de los huevos de oro,1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.5,0.5
102003,es,@PFifiona Dos alacranes un buo un lagarto y una lagartona,0.6666666666666666,1.0,0.33333333333333337,1.0,1.0,0.5,0.5
102004,es,"@SinEmbargoMX @alopiaspelagicu Y ahora a cuidar al marido mija, no sea que se lo devore una Lagartona https://t.co/nbDZ7q5VGN",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102005,es,@FeminismOOC Gata y lagartona como insulto? Y creo que no se da cuenta que cerdo en masculino también es insulto. Y es imposible tomarse enserio a alguien que escribe anymal,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102006,es,ya quería seguirme la lagartona esta jajajajs que pesada por dios,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102007,es,"@odioapancho Allá las construyen el estado y las empresas, es obvio que el estado percibe grandes dividendos, en cambio la carretera aquí ya está hecha y la iniciativa privada lagartona se va a embuchar más.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
102008,es,"@mawy_clips Hay te va… hablaban Alicia y los hombres sobre Celia y todas, y de repente Alicia mando una indirecta diciendo que no iba a permitir que a Kelvin se le acercara ninguna lagartona, lo dijo por que Mane estaba hablando en la comida con él… y el patán de Christian dijo “¿otraa?”.",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0
102009,es,"@primerafuente1 @partido_peru @DiaDatv La vizcarrista Pamela vertiz y la lagartona Zoraida Avalos, tienen que hacer un buen lavado de cara, porque saben que si cae ella, cae EL LAGARTO y compinches",1.0,0.3333333333333333,0.6666666666666667,0.5,0.5,1.0,0.5
102010,es,"@juncalssolano Ya vas a tirar veneno fulanita, tú qué hiciste con el dinero de tu fracasada campaña? Porque eso fue dinero ""tirado"" a la basura sabiendo que perderías desde el inicio.Envidiosa, es normal que odies a alguien superior a ti youtubera lagartona.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102011,es,La lagartona Zoraida Avalos ya no tiene reparos en mostrar lo mafiosa que es#YoCaviar #BetoASaber https://t.co/L2OSUbHA8R,1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.5,0.5
102012,es,"@LaComadritaOf2 @edwinlunat Esa vieja cae gorda todo el mundo sabe q es una zorra trepadora y q ella fue la que se le metio al idiota del Edwin e hizo q rompiera su compromiso con mi Alma Cero, si se le ve a kilometros q es una lagartona vieja piruja",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102013,es,recorde el video de eric pidiendole a esa lagartona q le toque los cachetitos no puedo respirAr,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.5
102014,es,"Días como hoy me encanta ser orgullosa, que pereza ser una lagartona sin dignidad (mk ya)...",1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.5,0.5
102015,es,"@DavisZone @JFGQuintana1 Este regimen corrupto de Panama tampoco funciona. Ni el comunismo de Cuba y Venezuela.Ya esto no funciona, quizas para ti si porque te envian tu chequesito por las propagandas que transmites. Pero en si ya estamos cansado de todos estos politicos corruptos y la elite lagartona",0.0,0.0,0.0,0.0,0.0,0.0,0.0
102016,es,@Vero_Mendoza_F @TrujiYo @jeropim Por eso estas sin trabajo por ser doble cara... Lagartona,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
102017,es,"@SenoraCatolica Y luego dicen que la lagartona esa se lo robo, no creo que se haya metido a su casa a sacarlo a la fuera, o si??",0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,1.0
102018,es,"@SinEmbargoMX La grande por ahí anda un presumido que dice que la tiene de 35 cms., esa le embonara y le llenará a esta pinche lagartona?.",0.3333333333333333,1.0,0.6666666666666667,0.5,1.0,0.5,0.5
102019,es,"@Lagartona @BasicFit_ESP Bueno al llegar colocar hojas de reclamación y alentar a todos los afectados a hacerlo, son casi dos cuotas perdidas que quizás no es mucho pero con todos los abonados afectados pagamos parte de esa reforma",0.0,0.0,0.0,0.0,0.0,0.0,0.0
102020,es,"@Mauriciodelaga1 Si a mi chato se le acercara una madura con varo para mi sería una Lagartona. Digo, yo nomas digo.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102021,es,soy yo o los visuals de Fórmula of Love son de otro mundo???? uno piensa que las chicas no pueden ser más bellas y me sorprenden otra vez,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.5
102022,es,"Y eso es lo que me parece grave, que niños de 5 años tengan esas ideas tan arcaicas en la cabeza, que sea un cliché, generación tras generación, cuando parecía que mejoraba vuelta para atrás y de nuevo la misma mierda de “las chicas no pueden hacer X”.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102023,es,"@SecretStory_es hasta cuándo va a consentir el programa, k Carmen Lomana siga diciendo tantas tonterías juntas, k si las chicas no pueden ir con un escote de más de 10 cm, entre otras burradas,y dando nombres de marcas, y tiendas de alto standint,k ascoooo🤮🤮🤮🤮",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102024,es,"@Acosta25Marylen @AxelSeba16 Podía defenderla llevándola para otro lado a su amiga, se ve bien la diferencia de fuerza entre el chabon y las chicas! No pueden defender lo indefendible, se podía haber evitado re reaccionaba como un hombre en sus cabales :)",1.0,0.3333333333333333,0.6666666666666667,0.5,0.5,1.0,0.5
102025,es,"un profesor de universidad enseñó el pene en clase en San Sebastian y no hicieron nada pero después las chicas no pueden llevar pantalón corto al instituto, aún siendo niñas???? no entiendo nada",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102026,es,"@agarzon @el_pais @IreneMontero Ah es vd, ahora mismo las chicas no pueden jugar a los considerados juegos de niños. Menos mal que estas aquí para salvarnos. Caradura y todavia hay que pagarle a esta gentuza. Ministro que se le disparan los precios y el consumo en España se ve afectado, eso es su trabajo",0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0
102027,es,"A ver si entiendo, en la escuela que doy clases, las chicas no pueden ir con el cabello pintado, pero las maestras si, pero yo debo de ocultar mis tatuajes porque “hay que predicar con el ejemplo”.",0.3333333333333333,1.0,0.6666666666666667,1.0,0.5,0.5,0.5
102028,es,"Porque las chicas no pueden ser sabelotodo pq entonces no gustan, pero anda q los tíos hacen lo mismo ehhh",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0
102029,es,"Por favor once, concéntrense que las chicas no pueden quedar sin ese premio !! https://t.co/UYWolmlbk5",0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.5
102030,es,"pnche gente, las chicas no pueden hacer nada pq automáticamente dan cringe, LET THEM LIVEEEE https://t.co/JnUNa4QC5U",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102031,es,@Msulsul Es que si las hago en tres días las chicas no pueden estudiar xD,0.3333333333333333,1.0,0.6666666666666667,0.5,0.5,1.0,0.5
102032,es,"Que necesidad de enfocar las piernas de las chicas??? No pueden presentar las noticias, sin enseñarlas? No aprendemos!!! @noticiAmerica #Peru #mujeres @MimpPeru https://t.co/gQSeacajs0",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102033,es,"@STUPIDEZHUMANA @DovahkiinFerret vivimos en una sociedad machista donde la mayoria sigue pensando que las chicas no pueden jugar, que son peores jugadoras, que son menos abiles, y menos carismaticas, todo esto sin contar la cantidad de misoginia que se sigue viviendo. 3ro+",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102034,es,Las chicas no pueden jugar al fútbol con los chicos. Hay mucha diferencia de juego y físico...Also las chicas... https://t.co/gClSNt9nan,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102035,es,"Los citados de esto dan vergüenza. La fanbase de DC hace hasta lo imposible por llevar a las chicas a su número uno, pero siempre está este machismo en Corea de que las chicas no pueden tener conceptos que no sean fairy porque las boicotean. https://t.co/euCLkoeL5s",0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0
102036,es,gente por que las chicas no pueden ser como sinon https://t.co/SP6qLAk5Po,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
102037,es,Cube idiota! Porque la casa de las chicas tienen 🦗🦟🦟🦗?!?! Paga un fumigador!! Las chicas no pueden vivir así!🤨 https://t.co/x3YL9QV3ip,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
102038,es,"En serio, por qué siempre tienen que hablar de eso lol ksksika, las chicas no pueden tener nada bueno pq dicen ""BBC NO ESTABA EN BANCA ROTA?"" superen https://t.co/DPsl5pERcE",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102039,es,"Tengo programado hacer el hielo azul el miércoles pero ahora miro el pronóstico va a llover y las chicas no pueden antes, me mandó sola? total voy haciendo amigues en el camino con lo que me cuesta socializar😂",0.0,0.0,0.0,0.0,0.0,0.0,0.0
102040,es,"@arrimonero10 Y es por eso que las chicas no pueden disfrutar en plenitud. Bravo por el idiota. Lo siento compañera. Si lees esto, ánimo, habemos chavos que sabemos respetar.",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102041,es,Las feministas exigimos la libertad de Cinthya y de todes aquelles perseguides por defenderse de la violencia machista🔥Cinthya es una pobladora de Tomé que arriesga hasta 20 años de cárcel por defenderse de su agresor,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.0
102042,es,@albermudezr @aciprensa Mi amado Dios todo poderoso té pido por la conversión de las feministas 🙏,0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.5
102043,es,41° hasta las siete d la tarde dónde estan las feministas,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102044,es,"@RMGanchi Yo sigo esperando el estudio del porque el aborto femenino está aprobado por las feministas pero no el aborto masculino(que es básicamente que si un hombre no quiere hacerse cargo de un niño pues no se hace cargo en nada, ni dinero, ni tiempo ni nada) https://t.co/vOqbaQ35kw",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102045,es,dsp las tenes a las feministas felicitándolos https://t.co/MuARPjfC1c,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
102046,es,que bien por ella? no sé si piensan que las feministas son la onu o qué jajajajaja https://t.co/DeFm2uKZUW,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102047,es,¡¡¡¡¡Mañana quisiera ver a todas las FEMINISTAS Y AL PUEBLO RECLAMANDO JUSTICIA!!!!!!,0.3333333333333333,1.0,0.6666666666666667,0.5,1.0,0.5,0.5
102048,es,@DogKiller59 @ruhsantiago99 A lo mejor tiene algo que ver no? Porque los derechos para las mujeres los consiguen las feministas.,0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102049,es,@genarolozano @JTrianaT De MORENA y las feministas no vas a estar diciendo eso,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102050,es,@VioIettiTahti @bio_beatriz @alvaro_delgado ¿Porqué siempre las feministas rancias siempre tergiversan las cosas para hacerte ver como un machista? 😂😂😂,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102051,es,"Hay que ver a quien se vota porque esa gente que está en el senado es la que deroga las leyes! Las ""feministas"" de izquierda y fdt, cuántas leyes implementaron y presentaron para ayudarnos? No hacen más que tener un pañuelo verde y hablar.",1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102052,es,"@venezolanoenpie Esto es lo q nos mete la mafia roja. Xq saben q tienen sus votos. Y  las feministas q esclavicen a sus mujeres, les llaman sus costumbres.Nosotros les importamos 1💩. Negro futuro d dictadura roja y religiosa!",1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.5,0.5
102053,es,Las feministas dándose cuenta de que al kirchnerismo nunca les importaron -&gt; 🤡 https://t.co/n58y7bkbrc,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
102054,es,¿Y las feministas en todo esto donde están? (Habló de las que vendieron ese papelón en la casa). #Secret26E #SecretGala2 https://t.co/IUSKK0JX2O,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102055,es,la mina de la campaña del zajas tipo: Y LAS FEMINISTAS? DONDE ESTÁN LAS FEMINISTAS?,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0
102056,es,"@sandraborda Lo gracioso es que el twit que citas no menciona la palabra ""hombres"" ni hace referencia tácita a ellos, jajaja las feministas son como Uribe cuando alguien dice la palabra ""paraco"" y se siente ofendido aunque nadie lo haya mencionado",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102057,es,"Grupo de wpp de la facultad, el profe pone que nos conectamos 18:30, el link es un drive y no un meets. 18:05 una compañera pregunta que por qué no la están aceptando. 18:25 otro compañero pregunta lo mismo. Estamos quemades y nadie hace nada. Y las feministas dónde están?",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,1.0,1.0
102058,es,@reinadecapitada Cuando ganó Castillo el andaba orondo burlándose de las feministas que lo criticaban. El sabía de que iba a tener un cargo en el gobierno.,1.0,0.3333333333333333,0.6666666666666667,0.5,0.5,1.0,0.5
102059,es,"@sonate_bleu Si no mal recuerdo, eso ya había pasado antes, no recuerdo bien con quien pero, hace unas semanas cuando detuvieron al “basuritas” todas las feministas morenistas lo festejaron … si hubiera sido de Morena y no del PRI, hubieran reclamado y negado todo.",1.0,0.6666666666666666,0.33333333333333337,1.0,1.0,0.5,0.5
102060,es,"Si los pro vida, los pro familia y los religiosos detestan a los LGBT y a las feministas para qué exigen amor al prójimo? https://t.co/tmWckIncdz",0.6666666666666666,1.0,0.33333333333333337,0.5,1.0,1.0,0.5
102061,es,Hola @elnodal yo te apoyo porque desafortunadamente las mujeres de hoy en día buscan su bienestar y porvenir osea $ perdón pero no hay chava bonita o hermosa que se fije en los sentimientos y en el corazón.,1.0,0.6666666666666666,0.33333333333333337,1.0,0.5,1.0,0.5
102062,es,"""—Sí, lo es. Las mujeres de hoy en día se suponen que quieren ser más que madres. Por el feminismo y todo eso""ES ENSERIO COLLEEN????",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102063,es,"@OutofcontextFPC Con todo respeto pero x eso a las mujeres de hoy en día hay q tratarla como se merecen:Vividores, flojas, ladronas, facilistas, degeneradas y sobre todo regaladas y ambiciosas!.El ego de una mujer hoy en día, es supremamente nefasto.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102064,es,"Las mujeres de hoy en día ya no se odian, se gustan. Actualízate mami 😎",0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.5,0.5
102065,es,@SusiJQ Nahhh ya ese Fuse se pasa de mamon! Por eso es que ya las mujeres de hoy en día no se fijan en los mortales! Ahora puro Fuse y nalgon Mirage! F por los hombres! https://t.co/lAccodyoKR,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102066,es,"Las mujeres de hoy en día te enseñan a estar ""solo para ratos"". https://t.co/wflppFVvVU",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102067,es,"Me dice un señor que las mujeres de hoy en día, no sabemos hacer nada. Ni coser ni nada. Le he dicho, que como los hombres de toda la vida",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102068,es,@Maariollorente Fiesta fiesta fiesta todo el día fiesta fiesta jajajajjajajaja eso es lo que piensan las mujeres de hoy en día si no no disfrutan tienen que colocarse estar borrachas y fiesta fiesta fiesta si no no están disfrutando de la vida fiesta fiesta fiesta siempre fiesta fiesta,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102069,es,@IsiTonny @OsoCojon Las mujeres de hoy en dia estan dificiles,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102070,es,Le dije que no tenía dinero después de pagar tantas cuentas para salir en un lugar caro y no me volvió a hablar jajaajajaAsí son las mujeres de hoy en día,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102071,es,que les pasa a las mujeres de hoy en día jsjajajajajajajjajajajajajjaja https://t.co/J8maoHb6eb,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0
102072,es,@prototipejo @Begoo64261129 Con las mujeres de hoy en día te refieres a las de tu familia verdad ? Al resto no las conoces,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0
102073,es,"Es que las mujeres de hoy en día no aguantan infidelidades, maltratos y no viven del que dirán.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102074,es,"No me podes decir que soy ""tu debilidad"" si tenes wacho 😂😂😂 las mujeres de hoy en día se pasaannn",0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102075,es,"Las mujeres de hoy en día están LOCAS, menos mal que yo no me enamoro de nadie, ni me gusta a nadie😄 así la vida es mejor https://t.co/gZ3xj3g4Zl",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102076,es,Las mujeres de hoy en día no respetan a los hombres que tienen novia mano🙄 después se andan quejando cuando le dicen lo que son,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102077,es,Yo no entiendo las mujeres de hoy en día 🙄 quieren hombres que les den detalles y las tengan como reinas y desde que ven que otro es bien con la jeva están “MUJERES EMPODERADAS” que trabajan y se buscan lo de ella sin esperar que el hombre les de👀 y que e?,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,1.0,0.5
102078,es,"Las mujeres de hoy en día aceptan el mínimo esfuerzo por su corazón, cuerpo y tiempo, y acostumbran a los hombres a ser flojos y poco masculinos.Un hombre tacaño, estará feliz a tu lado si eres así.Un hombre valioso, buscará a una mujer que tenga estándares altos.",0.6666666666666666,1.0,0.33333333333333337,1.0,1.0,0.5,0.5
102079,es,Las mujeres de hoy en día quieren vivir a su total libertad y quieren que se les justifique y aplauda su puteria.,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102080,es,Las  Mujeres de hoy en día queriendo 2 y 3 novio para que al final ninguno le resuelva cuando más lo necesiten💀👩🏽‍🦯,0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102081,es,"@antoniovaldezEC Mira Antonio, aunque esté mal, las mujeres no deben ir a la cárcel por abortar. Si tanto te importan los fetos, por qué nuna he visto que exhortes a los hombres a hacerse responsables y a no abandonar a sus fetos y a las madres de éstos? O abandonar no es otra forma de asesinato?",0.3333333333333333,1.0,0.6666666666666667,0.5,0.5,1.0,0.5
102082,es,"no te puedo creer q de vdd exista gente q cree q las mujeres no deben votar, es q la wea machista y pensamiento de 4 siglos atrás ctm, de vdd no me entra en la cabeza",1.0,0.3333333333333333,0.6666666666666667,0.5,1.0,0.5,0.5
102083,es,"@FerOrjuela24 @CarlosOpina_ @PoliciaColombia Eso me resulta muy parecido a ese argumento de que las mujeres no deben usar minifalda para que no las violen, porque para unos desatados puede ser ""provocador"".",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102084,es,"Sin movérsele el turbante.El nuevo responsable de las universidades afganas, licenciado en estudios religiosos, ha manifestado que las mujeres no deben volver a la universidad hasta que haya un “verdadero entorno islámico”, y que las escuelas son “centros de prostitución”.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102085,es,@Chestarfall_ @NEO2012SAVE Y por qué deben hablar? Argumento estúpido. Las mujeres no deben pq explicar conductas masculinas. Que ridículo que pienses que si.,0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102086,es,Por respetoPorque las mujeres no deben ser vistas con morboPorque estaban en un evento protocolarioPorque es tan humanas como un hombrePorque no debe verse como objetosPorque merece un trato dignoPorque no me gustaría que vieran igual a las mujeres de mi familiaY mucho más https://t.co/VlcdwAAlbr,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102087,es,"@morrison_bol @CFValverde La maternidad es sagrada y debe protegerse,  pero cuando es el producto del amor y de una relación consensuada. Las mujeres no deben ser obligadas a sostener un embarazo producto de la violacion!  Si fuera un balazo, le obligarían a retener la bala a la víctima?",0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.5,0.5
102088,es,"@petrogustavo No es cosa de libertad de cultos. Alfredo es un anti derechos, no es que tenga opiniones distintas, es que los derechos humanos de las mujeres no deben ser ni son tema de debate.",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,1.0
102089,es,@al120_peru Pinche DT y administrador! Seguro ke no juegan ni canicas. Si no saben tratar bien a las mujeres NO DEBEN ASUMIR UNA DIRIGENCIA.,0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,1.0,0.5
102090,es,🚩🚩🚩 Que piense que las mujeres no deben enseñar en las iglesias🚩🚩🚩🚩,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102091,es,"Voy en un Uber y este chófer es todo un macho, que cree que las mujeres no deben tomar, fumar o maldecir...Wtf!!! https://t.co/rof4O3RpIW",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102092,es,Imaginate ser reconocida en competencias internacionales pero en tu país no ser tomada en cuenta porque unos cuantos dicen que “las mujeres no deben pitar en partidos importantes” así quedan 🤡 @lnphonduras https://t.co/ayLSoYLaqO,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102093,es,"@DrGersonVila Hay cosas q las mujeres no deben ver, que son solo para los ""mach---""... parecen mafia, quitemos el parecen.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102094,es,"@pvallin Bien, salvo por los cigarrillos mentolados para ellas. Las mujeres no deben fumar.",1.0,1.0,0.0,1.0,1.0,1.0,0.0
102095,es,@crstmart @mvacarezza Estas personas que odian y denigran a las mujeres no deben tomarse con ligereza. 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,1.0,0.6666666666666666,0.33333333333333337,0.5,1.0,1.0,0.5
102096,es,Cuando te dicen que las mujeres no deben entrar tren súperior 🙄#fitness #gymmotivation #WorkoutWednesday #fitnessaddict https://t.co/coPa4n56MK,1.0,1.0,0.0,1.0,1.0,1.0,0.0
102097,es,"@gishel_paola @PaveloRockstar @giov_ Las mujeres no deben opinar, no porque varias lo hagan, tu también andes haciéndolo 🤷🏻‍♂️",1.0,0.3333333333333333,0.6666666666666667,0.5,1.0,0.5,0.5
